time,minutes,seconds,latitude,longitude,pitch,roll,yaw,accelG,sideG
502335,0,0,,0.00,0.0017.99,-3.13,226.37,0.00,0.00
512342,0,0,,0.00,0.0018.01,-3.38,226.36,0.00,0.00
1845,0,0,,0.00,0.00-28.57,76.95,63.98,0.00,0.00
1868,0,0,,0.00,0.0084.50,60.40,341.44,0.00,0.00
11914,0,0,,0.00,0.0050.69,27.92,283.20,0.00,0.00
21921,0,0,,0.00,0.007.80,21.94,299.38,0.00,0.00
1779,0,0,,0.00,0.007.75,76.82,321.10,0.00,0.00
11787,0,0,,0.00,0.004.75,4.45,223.41,0.00,0.00
21794,0,0,,0.00,0.000.74,0.42,211.48,0.00,0.00
31801,0,0,,0.00,0.000.73,0.61,211.47,0.00,0.00
41819,0,0,,0.00,0.000.55,0.64,211.00,0.00,0.00
51832,0,0,,0.00,0.000.42,1.16,211.62,0.00,0.00
61844,0,0,,0.00,0.000.48,1.16,211.36,0.00,0.00
71851,0,0,,0.00,0.000.69,2.04,212.78,0.00,0.00
81858,0,0,,0.00,0.001.33,2.40,214.04,0.00,0.00
91877,0,0,,0.00,0.001.86,2.69,214.63,0.00,0.00
101890,0,0,,0.00,0.002.06,2.57,214.60,0.00,0.00
111902,0,0,,0.00,0.002.06,2.23,214.01,0.00,0.00
121909,0,0,,0.00,0.002.24,2.04,213.60,0.00,0.00
131916,0,0,,0.00,0.001.69,1.80,212.68,0.00,0.00
141935,0,0,,0.00,0.001.57,1.82,213.20,0.00,0.00
151947,0,0,,0.00,0.001.73,2.28,213.73,0.00,0.00
161954,0,0,,0.00,0.001.73,2.25,213.67,0.00,0.00
171961,0,0,,0.00,0.001.71,2.13,213.37,0.00,0.00
181969,0,0,,0.00,0.002.04,2.06,213.14,0.00,0.00
191976,0,0,,0.00,0.002.16,2.02,212.97,0.00,0.00
201983,0,0,,0.00,0.001.81,1.85,212.26,0.00,0.00
212001,0,0,,0.00,0.001.53,1.66,211.50,0.00,0.00
222008,0,0,,0.00,0.001.46,1.70,211.20,0.00,0.00
232018,0,0,,0.00,0.001.15,1.63,210.81,0.00,0.00
242026,0,0,,0.00,0.000.92,1.83,210.77,0.00,0.00
252033,0,0,,0.00,0.000.57,1.66,209.95,0.00,0.00
262040,0,0,,0.00,0.000.76,1.79,210.25,0.00,0.00
272051,0,0,,0.00,0.000.63,2.05,210.25,0.00,0.00
282058,0,0,,0.00,0.000.94,2.34,210.97,0.00,0.00
292067,0,0,,0.00,0.000.53,2.54,211.28,0.00,0.00
302081,0,0,,0.00,0.000.63,2.65,211.48,0.00,0.00
312101,0,0,,0.00,0.001.20,2.70,211.71,0.00,0.00
322109,0,0,,0.00,0.000.98,2.91,212.02,0.00,0.00
332117,0,0,,0.00,0.001.33,3.42,212.98,0.00,0.00
342131,0,0,,0.00,0.001.05,3.07,211.96,0.00,0.00
352142,0,0,,0.00,0.001.05,3.26,212.34,0.00,0.00
362156,0,0,,0.00,0.000.80,3.42,212.20,0.00,0.00
372167,0,0,,0.00,0.001.08,3.25,212.26,0.00,0.00
382181,0,0,,0.00,0.000.53,2.84,211.24,0.00,0.00
392192,0,0,,0.00,0.000.29,3.20,211.64,0.00,0.00
402206,0,0,,0.00,0.000.31,3.44,212.03,0.00,0.00
412217,0,0,,0.00,0.001.04,3.69,212.74,0.00,0.00
422233,0,0,,0.00,0.002.02,3.88,213.66,0.00,0.00
432242,0,0,,0.00,0.001.86,3.88,213.50,0.00,0.00
442256,0,0,,0.00,0.001.42,3.82,213.09,0.00,0.00
452266,0,0,,0.00,0.000.95,3.63,212.49,0.00,0.00
462280,0,0,,0.00,0.000.78,3.44,211.91,0.00,0.00
472291,0,0,,0.00,0.000.96,3.58,212.24,0.00,0.00
482305,0,0,,0.00,0.001.14,3.56,212.21,0.00,0.00
492316,0,0,,0.00,0.001.24,3.67,211.61,0.00,0.00
502330,0,0,,0.00,0.001.17,3.74,211.48,0.00,0.00
512341,0,0,,0.00,0.001.09,3.49,211.14,0.00,0.00
522357,0,0,,0.00,0.001.11,3.39,211.10,0.00,0.00
532366,0,0,,0.00,0.001.01,3.69,211.31,0.00,0.00
542380,0,0,,0.00,0.001.08,3.43,211.06,0.00,0.00
552391,0,0,,0.00,0.001.01,3.62,211.33,0.00,0.00
562403,0,0,,0.00,0.001.04,3.59,211.19,0.00,0.00
572410,0,0,,0.00,0.000.98,3.68,211.36,0.00,0.00
582417,0,0,,0.00,0.000.87,3.81,211.35,0.00,0.00
592423,0,0,,0.00,0.000.96,3.61,211.30,0.00,0.00
602444,0,0,,0.00,0.000.71,3.60,211.05,0.00,0.00
612451,0,0,,0.00,0.000.88,3.63,211.24,0.00,0.00
622457,0,0,,0.00,0.000.86,3.70,211.33,0.00,0.00
632465,0,0,,0.00,0.000.92,3.66,211.24,0.00,0.00
642471,0,0,,0.00,0.000.89,3.79,211.46,0.00,0.00
652477,0,0,,0.00,0.000.82,3.73,211.22,0.00,0.00
662496,0,0,,0.00,0.000.94,3.77,211.30,0.00,0.00
672510,0,0,,0.00,0.000.91,3.77,211.39,0.00,0.00
682521,0,0,,0.00,0.001.04,3.81,211.38,0.00,0.00
692528,0,0,,0.00,0.000.99,3.79,211.12,0.00,0.00
702534,0,0,,0.00,0.001.06,3.89,211.43,0.00,0.00
712553,0,0,,0.00,0.000.92,3.89,211.41,0.00,0.00
722565,0,0,,0.00,0.000.75,3.85,211.23,0.00,0.00
732578,0,0,,0.00,0.001.12,3.96,211.36,0.00,0.00
742585,0,0,,0.00,0.001.17,3.72,211.40,0.00,0.00
752591,0,0,,0.00,0.001.03,4.20,211.81,0.00,0.00
762610,0,0,,0.00,0.001.06,3.82,211.37,0.00,0.00
772625,0,0,,0.00,0.000.98,3.95,211.57,0.00,0.00
782635,0,0,,0.00,0.000.97,3.83,211.22,0.00,0.00
792642,0,0,,0.00,0.000.86,4.06,211.50,0.00,0.00
802649,0,0,,0.00,0.001.07,4.07,211.57,0.00,0.00
812668,0,0,,0.00,0.000.81,4.05,211.54,0.00,0.00
822682,0,0,,0.00,0.000.82,3.97,211.63,0.00,0.00
832693,0,0,,0.00,0.001.09,4.15,211.73,0.00,0.00
842702,0,0,,0.00,0.000.94,4.16,211.72,0.00,0.00
852708,0,0,,0.00,0.000.93,4.11,211.44,0.00,0.00
862727,0,0,,0.00,0.000.95,4.03,211.57,0.00,0.00
872741,0,0,,0.00,0.001.03,4.12,211.55,0.00,0.00
882752,0,0,,0.00,0.000.97,4.14,211.79,0.00,0.00
892759,0,0,,0.00,0.001.20,4.29,211.68,0.00,0.00
902765,0,0,,0.00,0.001.12,4.14,211.66,0.00,0.00
912784,0,0,,0.00,0.001.13,4.11,211.37,0.00,0.00
922798,0,0,,0.00,0.001.05,3.93,211.40,0.00,0.00
932809,0,0,,0.00,0.001.17,4.09,211.46,0.00,0.00
942818,0,0,,0.00,0.000.97,3.91,211.17,0.00,0.00
952824,0,0,,0.00,0.001.03,4.00,211.25,0.00,0.00
962843,0,0,,0.00,0.001.09,4.03,211.29,0.00,0.00
972857,0,0,,0.00,0.000.96,3.96,211.22,0.00,0.00
982868,0,0,,0.00,0.000.92,3.94,211.00,0.00,0.00
992875,0,0,,0.00,0.000.57,3.82,210.35,0.00,0.00
1002881,0,0,,0.00,0.000.66,3.89,210.82,0.00,0.00
1012900,0,0,,0.00,0.000.65,4.06,210.94,0.00,0.00
1022914,0,0,,0.00,0.000.65,3.59,209.93,0.00,0.00
1032925,0,0,,0.00,0.001.21,3.73,210.17,0.00,0.00
1042934,0,0,,0.00,0.000.61,3.11,209.82,0.00,0.00
1052959,0,0,,0.00,0.001.38,3.92,210.71,0.00,0.00
1062966,0,0,,0.00,0.000.90,3.03,209.93,0.00,0.00
1072971,0,0,,0.00,0.001.39,3.57,209.98,0.00,0.00
1082979,0,0,,0.00,0.001.67,3.86,210.34,0.00,0.00
1092985,0,0,,0.00,0.001.47,3.80,210.14,0.00,0.00
1102993,0,0,,0.00,0.001.53,3.72,210.00,0.00,0.00
1113012,0,0,,0.00,0.001.39,3.72,210.06,0.00,0.00
1123026,0,0,,0.00,0.001.64,3.71,210.28,0.00,0.00
1133036,0,0,,0.00,0.001.61,3.84,210.20,0.00,0.00
1143043,0,0,,0.00,0.001.54,3.82,210.10,0.00,0.00
1153070,0,0,,0.00,0.001.62,3.76,210.18,0.00,0.00
1163078,0,0,,0.00,0.001.48,3.96,210.49,0.00,0.00
1173084,0,0,,0.00,0.001.76,4.01,210.58,0.00,0.00
1183092,0,0,,0.00,0.001.59,3.82,210.41,0.00,0.00
1193097,0,0,,0.00,0.001.74,3.84,210.53,0.00,0.00
1203104,0,0,,0.00,0.001.64,3.81,210.17,0.00,0.00
1213123,0,0,,0.00,0.001.92,3.91,210.44,0.00,0.00
1223137,0,0,,0.00,0.001.90,3.77,210.55,0.00,0.00
1233148,0,0,,0.00,0.001.87,4.04,210.70,0.00,0.00
1243155,0,0,,0.00,0.001.81,3.72,210.38,0.00,0.00
1253162,0,0,,0.00,0.001.81,3.91,210.65,0.00,0.00
1263182,0,0,,0.00,0.001.65,3.82,210.21,0.00,0.00
1273195,0,0,,0.00,0.001.64,3.89,210.46,0.00,0.00
1283207,0,0,,0.00,0.001.75,3.77,210.26,0.00,0.00
1293213,0,0,,0.00,0.001.61,3.82,210.24,0.00,0.00
1303221,0,0,,0.00,0.001.69,3.87,210.49,0.00,0.00
1313240,0,0,,0.00,0.001.79,3.77,210.11,0.00,0.00
1323253,0,0,,0.00,0.001.85,3.89,210.36,0.00,0.00
1333265,0,0,,0.00,0.001.67,3.85,210.17,0.00,0.00
1343272,0,0,,0.00,0.001.72,3.90,210.50,0.00,0.00
1353279,0,0,,0.00,0.001.72,3.88,210.60,0.00,0.00
1363299,0,0,,0.00,0.001.63,3.79,210.32,0.00,0.00
1373312,0,0,,0.00,0.001.95,3.99,210.87,0.00,0.00
1383324,0,0,,0.00,0.001.76,3.85,210.50,0.00,0.00
1393330,0,0,,0.00,0.001.68,3.98,210.63,0.00,0.00
1403336,0,0,,0.00,0.001.73,4.00,210.71,0.00,0.00
1413356,0,0,,0.00,0.002.02,3.93,210.70,0.00,0.00
1423369,0,0,,0.00,0.001.71,3.79,210.39,0.00,0.00
1433381,0,0,,0.00,0.001.74,3.92,210.29,0.00,0.00
1443388,0,0,,0.00,0.001.68,3.75,210.03,0.00,0.00
1453395,0,0,,0.00,0.001.55,3.77,210.36,0.00,0.00
1463415,0,0,,0.00,0.001.64,3.81,210.38,0.00,0.00
1473429,0,0,,0.00,0.001.79,3.93,210.58,0.00,0.00
1483440,0,0,,0.00,0.001.81,3.89,210.58,0.00,0.00
1493447,0,0,,0.00,0.001.55,3.86,210.35,0.00,0.00
1503452,0,0,,0.00,0.001.64,3.78,210.28,0.00,0.00
1513472,0,0,,0.00,0.001.59,3.73,210.22,0.00,0.00
1523485,0,0,,0.00,0.001.61,3.72,210.12,0.00,0.00
1533497,0,0,,0.00,0.001.66,3.80,210.54,0.00,0.00
1543503,0,0,,0.00,0.001.77,3.94,210.61,0.00,0.00
1553509,0,0,,0.00,0.001.77,3.96,210.67,0.00,0.00
1563538,0,0,,0.00,0.001.73,3.91,210.63,0.00,0.00
1573544,0,0,,0.00,0.001.88,3.95,210.68,0.00,0.00
1583554,0,0,,0.00,0.001.81,3.72,210.48,0.00,0.00
1593560,0,0,,0.00,0.001.96,3.58,210.19,0.00,0.00
1603567,0,0,,0.00,0.001.93,3.91,210.69,0.00,0.00
1613587,0,0,,0.00,0.001.71,3.99,210.69,0.00,0.00
1623600,0,0,,0.00,0.001.78,3.87,210.71,0.00,0.00
1633612,0,0,,0.00,0.001.79,3.93,210.76,0.00,0.00
1643618,0,0,,0.00,0.001.50,3.78,210.38,0.00,0.00
1653624,0,0,,0.00,0.001.46,3.85,210.56,0.00,0.00
1663646,0,0,,0.00,0.001.57,3.90,210.45,0.00,0.00
1673659,0,0,,0.00,0.001.75,3.98,210.63,0.00,0.00
1683671,0,0,,0.00,0.001.77,3.81,210.51,0.00,0.00
1693677,0,0,,0.00,0.001.77,3.80,210.39,0.00,0.00
1703683,0,0,,0.00,0.001.72,3.83,210.33,0.00,0.00
1713703,0,0,,0.00,0.001.75,3.74,210.50,0.00,0.00
1723716,0,0,,0.00,0.001.52,3.86,210.49,0.00,0.00
1733728,0,0,,0.00,0.001.94,3.77,210.60,0.00,0.00
1743734,0,0,,0.00,0.001.43,3.68,210.34,0.00,0.00
1753740,0,0,,0.00,0.001.69,4.06,210.89,0.00,0.00
1763762,0,0,,0.00,0.001.82,3.70,210.46,0.00,0.00
1773775,0,0,,0.00,0.001.25,3.97,210.46,0.00,0.00
1783787,0,0,,0.00,0.001.27,3.90,210.65,0.00,0.00
1793793,0,0,,0.00,0.001.14,3.72,210.20,0.00,0.00
1803799,0,0,,0.00,0.001.52,3.90,210.85,0.00,0.00
1813819,0,0,,0.00,0.001.43,3.86,210.52,0.00,0.00
1823832,0,0,,0.00,0.001.45,3.77,210.38,0.00,0.00
1833844,0,0,,0.00,0.001.87,3.91,210.77,0.00,0.00
1843850,0,0,,0.00,0.001.66,3.64,210.44,0.00,0.00
1853856,0,0,,0.00,0.001.52,3.71,210.52,0.00,0.00
1863878,0,0,,0.00,0.001.39,3.81,210.37,0.00,0.00
1873891,0,0,,0.00,0.001.21,3.78,210.38,0.00,0.00
1883903,0,0,,0.00,0.001.66,3.84,210.57,0.00,0.00
1893909,0,0,,0.00,0.001.01,3.70,210.30,0.00,0.00
1903915,0,0,,0.00,0.001.42,3.69,210.35,0.00,0.00
1913935,0,0,,0.00,0.001.48,3.79,210.53,0.00,0.00
1923946,0,0,,0.00,0.001.25,3.88,210.75,0.00,0.00
1933952,0,0,,0.00,0.001.54,3.69,210.50,0.00,0.00
1943964,0,0,,0.00,0.001.93,3.70,210.54,0.00,0.00
1953970,0,0,,0.00,0.001.83,3.74,210.72,0.00,0.00
1963983,0,0,,0.00,0.001.57,3.84,210.61,0.00,0.00
1973996,0,0,,0.00,0.001.29,3.67,210.35,0.00,0.00
1984003,0,0,,0.00,0.001.49,4.05,210.99,0.00,0.00
1994010,0,0,,0.00,0.001.22,4.12,210.77,0.00,0.00
2004017,0,0,,0.00,0.001.05,3.74,210.19,0.00,0.00
2014024,0,0,,0.00,0.001.33,3.88,210.63,0.00,0.00
2024045,0,0,,0.00,0.001.28,3.74,210.57,0.00,0.00
2034051,0,0,,0.00,0.000.79,3.91,210.35,0.00,0.00
2044057,0,0,,0.00,0.001.43,3.79,210.38,0.00,0.00
2054064,0,0,,0.00,0.000.85,3.81,210.26,0.00,0.00
2064070,0,0,,0.00,0.001.07,3.98,210.70,0.00,0.00
2074078,0,0,,0.00,0.001.38,3.89,210.63,0.00,0.00
2084100,0,0,,0.00,0.001.07,3.82,210.56,0.00,0.00
2094107,0,0,,0.00,0.000.90,3.94,210.58,0.00,0.00
2104117,0,0,,0.00,0.000.95,3.86,210.46,0.00,0.00
2114164,0,0,,0.00,0.001.04,3.91,210.50,0.00,0.00
2124220,0,0,,0.00,0.001.10,3.86,210.67,0.00,0.00
2134276,0,0,,0.00,0.001.10,3.89,210.87,0.00,0.00
2144332,0,0,,0.00,0.001.27,3.88,210.72,0.00,0.00
2154388,0,0,,0.00,0.001.34,3.94,210.77,0.00,0.00
2164444,0,0,,0.00,0.001.01,3.76,210.39,0.00,0.00
2174500,0,0,,0.00,0.001.19,3.69,210.26,0.00,0.00
2184556,0,0,,0.00,0.001.15,3.93,210.47,0.00,0.00
2194612,0,0,,0.00,0.000.92,3.77,210.31,0.00,0.00
2204668,0,0,,0.00,0.000.78,3.89,210.40,0.00,0.00
2214724,0,0,,0.00,0.000.87,3.72,210.27,0.00,0.00
2224780,0,0,,0.00,0.000.95,3.84,210.59,0.00,0.00
2234836,0,0,,0.00,0.000.98,3.90,210.58,0.00,0.00
2244892,0,0,,0.00,0.001.30,3.73,210.55,0.00,0.00
2254948,0,0,,0.00,0.001.01,3.98,210.60,0.00,0.00
2265004,0,0,,0.00,0.000.71,3.79,210.39,0.00,0.00
2275060,0,0,,0.00,0.000.98,3.89,210.66,0.00,0.00
2285116,0,0,,0.00,0.001.04,3.82,210.48,0.00,0.00
2295172,0,0,,0.00,0.000.89,3.96,210.81,0.00,0.00
2305228,0,0,,0.00,0.001.00,3.91,210.82,0.00,0.00
2315284,0,0,,0.00,0.000.87,3.80,210.35,0.00,0.00
2325340,0,0,,0.00,0.000.94,3.92,210.76,0.00,0.00
2335396,0,0,,0.00,0.000.94,3.92,210.65,0.00,0.00
2345452,0,0,,0.00,0.001.05,3.86,210.77,0.00,0.00
2355508,0,0,,0.00,0.000.93,3.96,210.79,0.00,0.00
2365564,0,0,,0.00,0.001.00,3.95,210.86,0.00,0.00
2375620,0,0,,0.00,0.001.13,3.96,211.00,0.00,0.00
2385676,0,0,,0.00,0.001.07,4.02,211.08,0.00,0.00
2395732,0,0,,0.00,0.001.22,3.97,210.98,0.00,0.00
2405788,0,0,,0.00,0.001.16,3.87,210.95,0.00,0.00
2415844,0,0,,0.00,0.001.25,3.94,210.85,0.00,0.00
2425900,0,0,,0.00,0.001.13,3.93,211.03,0.00,0.00
2435956,0,0,,0.00,0.001.28,3.99,211.10,0.00,0.00
2446012,0,0,,0.00,0.001.23,4.06,211.17,0.00,0.00
2456068,0,0,,0.00,0.000.89,3.88,210.67,0.00,0.00
2466124,0,0,,0.00,0.001.17,3.94,210.87,0.00,0.00
2476180,0,0,,0.00,0.001.12,3.76,210.72,0.00,0.00
2486236,0,0,,0.00,0.001.28,4.16,211.12,0.00,0.00
2496292,0,0,,0.00,0.001.04,3.83,210.58,0.00,0.00
2506348,0,0,,0.00,0.001.42,3.91,211.08,0.00,0.00
2516404,0,0,,0.00,0.001.31,3.99,211.26,0.00,0.00
2526460,0,0,,0.00,0.001.50,4.01,211.45,0.00,0.00
2536516,0,0,,0.00,0.001.30,3.82,211.24,0.00,0.00
2546572,0,0,,0.00,0.001.44,3.87,211.39,0.00,0.00
2556628,0,0,,0.00,0.001.32,3.83,210.99,0.00,0.00
2566684,0,0,,0.00,0.001.25,3.81,211.09,0.00,0.00
2576740,0,0,,0.00,0.001.42,3.89,211.31,0.00,0.00
2586796,0,0,,0.00,0.001.38,3.87,211.31,0.00,0.00
2596852,0,0,,0.00,0.001.30,3.83,211.31,0.00,0.00
2606908,0,0,,0.00,0.001.44,3.84,211.27,0.00,0.00
2616964,0,0,,0.00,0.001.55,3.97,211.58,0.00,0.00
2627020,0,0,,0.00,0.001.57,3.89,211.32,0.00,0.00
2637076,0,0,,0.00,0.001.66,3.86,211.54,0.00,0.00
2647132,0,0,,0.00,0.001.43,3.97,211.46,0.00,0.00
2657188,0,0,,0.00,0.001.82,3.90,211.60,0.00,0.00
2667244,0,0,,0.00,0.001.69,3.85,211.49,0.00,0.00
2677300,0,0,,0.00,0.001.75,4.04,211.92,0.00,0.00
2687356,0,0,,0.00,0.001.58,3.85,211.56,0.00,0.00
2697412,0,0,,0.00,0.001.41,4.04,211.34,0.00,0.00
2707468,0,0,,0.00,0.001.65,3.93,211.81,0.00,0.00
2717524,0,0,,0.00,0.001.61,3.84,211.56,0.00,0.00
2727580,0,0,,0.00,0.001.58,3.89,211.61,0.00,0.00
2737636,0,0,,0.00,0.001.64,3.68,211.31,0.00,0.00
2747692,0,0,,0.00,0.001.48,3.84,211.81,0.00,0.00
2757748,0,0,,0.00,0.001.57,4.00,211.63,0.00,0.00
2767804,0,0,,0.00,0.001.76,3.82,211.73,0.00,0.00
2777860,0,0,,0.00,0.001.57,3.85,211.65,0.00,0.00
2787916,0,0,,0.00,0.001.64,3.96,211.69,0.00,0.00
2798012,0,0,,0.00,0.001.69,3.92,211.60,0.00,0.00
2808042,0,0,,0.00,0.001.66,3.86,211.53,0.00,0.00
2818098,0,0,,0.00,0.001.69,3.91,211.67,0.00,0.00
2828154,0,0,,0.00,0.001.66,4.08,211.83,0.00,0.00
2838210,0,0,,0.00,0.001.67,3.88,211.47,0.00,0.00
2848266,0,0,,0.00,0.001.70,4.08,211.73,0.00,0.00
2858322,0,0,,0.00,0.001.67,3.93,211.75,0.00,0.00
2868378,0,0,,0.00,0.001.74,3.98,211.69,0.00,0.00
2878434,0,0,,0.00,0.001.59,3.86,211.56,0.00,0.00
2888502,0,0,,0.00,0.001.65,3.87,211.56,0.00,0.00
2898571,0,0,,0.00,0.001.65,4.02,211.66,0.00,0.00
2908578,0,0,,0.00,0.001.47,4.06,211.69,0.00,0.00
2918584,0,0,,0.00,0.001.69,3.87,211.74,0.00,0.00
2928596,0,0,,0.00,0.001.69,4.10,211.77,0.00,0.00
2938602,0,0,,0.00,0.001.76,3.86,211.76,0.00,0.00
2948615,0,0,,0.00,0.001.59,3.88,211.65,0.00,0.00
2958622,0,0,,0.00,0.001.72,3.77,211.52,0.00,0.00
2968642,0,0,,0.00,0.001.63,3.86,211.45,0.00,0.00
2978655,0,0,,0.00,0.001.67,3.98,211.67,0.00,0.00
2988666,0,0,,0.00,0.001.66,3.83,211.48,0.00,0.00
2998674,0,0,,0.00,0.001.88,3.99,211.70,0.00,0.00
3008700,0,0,,0.00,0.001.75,3.98,211.62,0.00,0.00
3018706,0,0,,0.00,0.001.78,4.07,211.91,0.00,0.00
3028713,0,0,,0.00,0.001.74,3.83,211.59,0.00,0.00
3038720,0,0,,0.00,0.001.66,3.95,211.77,0.00,0.00
3048727,0,0,,0.00,0.001.77,3.86,211.65,0.00,0.00
3058734,0,0,,0.00,0.001.78,3.97,211.72,0.00,0.00
3068754,0,0,,0.00,0.001.98,4.04,211.82,0.00,0.00
3078768,0,0,,0.00,0.001.90,3.98,212.06,0.00,0.00
3088779,0,0,,0.00,0.001.70,3.83,211.67,0.00,0.00
3098787,0,0,,0.00,0.001.69,3.70,211.64,0.00,0.00
3108813,0,0,,0.00,0.001.73,3.82,211.56,0.00,0.00
3118819,0,0,,0.00,0.001.84,3.91,211.90,0.00,0.00
3128826,0,0,,0.00,0.001.76,3.98,211.86,0.00,0.00
3138833,0,0,,0.00,0.001.57,3.94,211.64,0.00,0.00
3148840,0,0,,0.00,0.001.79,3.90,211.66,0.00,0.00
3158847,0,0,,0.00,0.001.55,4.00,211.58,0.00,0.00
3168867,0,0,,0.00,0.001.54,4.02,211.60,0.00,0.00
3178880,0,0,,0.00,0.001.61,3.72,211.33,0.00,0.00
3188892,0,0,,0.00,0.001.49,3.86,211.52,0.00,0.00
3198900,0,0,,0.00,0.001.38,3.97,211.42,0.00,0.00
3208926,0,0,,0.00,0.001.35,3.91,211.38,0.00,0.00
3218932,0,0,,0.00,0.001.34,3.71,211.25,0.00,0.00
3228939,0,0,,0.00,0.001.45,3.91,211.46,0.00,0.00
3238946,0,0,,0.00,0.001.37,3.85,211.22,0.00,0.00
3248953,0,0,,0.00,0.001.49,3.99,211.49,0.00,0.00
3258960,0,0,,0.00,0.001.32,3.89,211.14,0.00,0.00
3268981,0,0,,0.00,0.001.49,3.84,211.33,0.00,0.00
3278994,0,0,,0.00,0.001.52,3.88,211.42,0.00,0.00
3289006,0,0,,0.00,0.000.90,3.52,211.09,0.00,0.00
3299012,0,0,,0.00,0.001.02,3.57,211.18,0.00,0.00
3309020,0,0,,0.00,0.001.27,3.74,211.12,0.00,0.00
3319039,0,0,,0.00,0.001.23,3.91,211.21,0.00,0.00
3329053,0,0,,0.00,0.001.42,3.85,211.21,0.00,0.00
3339064,0,0,,0.00,0.001.37,3.89,211.28,0.00,0.00
3349070,0,0,,0.00,0.001.00,3.82,210.86,0.00,0.00
3359077,0,0,,0.00,0.001.39,3.74,210.97,0.00,0.00
3369097,0,0,,0.00,0.001.45,3.89,211.29,0.00,0.00
3379110,0,0,,0.00,0.001.26,3.68,210.85,0.00,0.00
3389122,0,0,,0.00,0.001.33,3.92,211.29,0.00,0.00
3399128,0,0,,0.00,0.001.50,3.88,211.32,0.00,0.00
3409136,0,0,,0.00,0.001.38,3.82,211.07,0.00,0.00
3419156,0,0,,0.00,0.001.58,3.50,211.25,0.00,0.00
3429169,0,0,,0.00,0.001.06,4.06,211.22,0.00,0.00
3439181,0,0,,0.00,0.001.32,3.87,211.28,0.00,0.00
3449187,0,0,,0.00,0.001.29,3.98,211.23,0.00,0.00
3459194,0,0,,0.00,0.001.11,3.66,210.61,0.00,0.00
3469214,0,0,,0.00,0.001.07,3.83,210.98,0.00,0.00
3479227,0,0,,0.00,0.001.01,3.81,210.68,0.00,0.00
3489239,0,0,,0.00,0.001.23,3.94,211.28,0.00,0.00
3499245,0,0,,0.00,0.001.36,3.71,210.91,0.00,0.00
3509253,0,0,,0.00,0.001.23,3.93,211.10,0.00,0.00
3519273,0,0,,0.00,0.001.00,3.85,210.79,0.00,0.00
3529287,0,0,,0.00,0.001.33,3.78,210.81,0.00,0.00
3539298,0,0,,0.00,0.001.25,3.78,211.12,0.00,0.00
3549304,0,0,,0.00,0.001.41,4.00,211.28,0.00,0.00
3559311,0,0,,0.00,0.001.28,3.74,210.86,0.00,0.00
3569331,0,0,,0.00,0.001.03,3.95,211.05,0.00,0.00
3579340,0,0,,0.00,0.001.09,3.65,210.59,0.00,0.00
3589347,0,0,,0.00,0.001.03,3.89,210.82,0.00,0.00
3599360,0,0,,0.00,0.001.06,3.67,210.35,0.00,0.00
3609390,0,0,,0.00,0.001.07,3.79,210.87,0.00,0.00
3619397,0,0,,0.00,0.001.08,3.67,210.62,0.00,0.00
3629404,0,0,,0.00,0.001.08,3.76,210.59,0.00,0.00
3639411,0,0,,0.00,0.001.20,3.61,210.52,0.00,0.00
3649418,0,0,,0.00,0.001.03,3.68,210.47,0.00,0.00
3659443,0,0,,0.00,0.001.24,3.60,210.53,0.00,0.00
3669449,0,0,,0.00,0.000.91,3.74,210.34,0.00,0.00
3679456,0,0,,0.00,0.000.97,3.62,210.41,0.00,0.00
3689463,0,0,,0.00,0.000.85,3.67,210.25,0.00,0.00
3699470,0,0,,0.00,0.001.38,3.76,210.72,0.00,0.00
3709477,0,0,,0.00,0.001.09,3.58,210.12,0.00,0.00
3719499,0,0,,0.00,0.001.37,3.59,210.47,0.00,0.00
3729513,0,0,,0.00,0.001.04,3.77,210.50,0.00,0.00
3739524,0,0,,0.00,0.000.95,3.43,210.60,0.00,0.00
3749530,0,0,,0.00,0.000.66,3.32,210.44,0.00,0.00
3759537,0,0,,0.00,0.001.48,3.26,210.49,0.00,0.00
3769558,0,0,,0.00,0.001.13,3.35,210.40,0.00,0.00
3779572,0,0,,0.00,0.001.02,3.43,210.54,0.00,0.00
3789583,0,0,,0.00,0.001.51,3.42,210.89,0.00,0.00
3799589,0,0,,0.00,0.001.35,3.23,210.62,0.00,0.00
3809596,0,0,,0.00,0.001.32,3.27,210.57,0.00,0.00
3819618,0,0,,0.00,0.001.03,3.34,210.56,0.00,0.00
3829632,0,0,,0.00,0.001.15,3.35,210.59,0.00,0.00
3839643,0,0,,0.00,0.000.99,3.44,210.63,0.00,0.00
3849649,0,0,,0.00,0.000.81,3.34,210.46,0.00,0.00
3859656,0,0,,0.00,0.000.66,3.45,210.65,0.00,0.00
3869676,0,0,,0.00,0.000.59,3.44,210.51,0.00,0.00
3879690,0,0,,0.00,0.001.23,3.41,210.56,0.00,0.00
3889701,0,0,,0.00,0.000.73,3.43,210.50,0.00,0.00
3899707,0,0,,0.00,0.000.75,3.53,210.56,0.00,0.00
3909714,0,0,,0.00,0.000.60,3.53,210.49,0.00,0.00
3919743,0,0,,0.00,0.000.79,3.31,210.52,0.00,0.00
3929749,0,0,,0.00,0.000.73,3.61,210.92,0.00,0.00
3939759,0,0,,0.00,0.000.57,3.47,210.55,0.00,0.00
1854,0,0,,0.00,0.0018.15,81.49,316.24,0.00,0.00
